,Vs_min,Vs_mean,Vs_max,Vs_std
15036,1071.4286,2424.8496,4500.0,581.0141
15037,1462.1997,2673.0466,4500.0,647.85956
15038,1156.7914,2867.856,4500.0,453.23355
15039,1193.1743,2631.1345,4432.2524,381.06467
15040,1114.3413,2532.7249,4500.0,538.2255
15041,1305.6497,2815.6418,4500.0,589.9224
15042,1093.1552,2335.5215,4500.0,505.93076
15043,1071.4286,2335.0166,4280.5786,508.00714
15044,1201.2684,2199.5796,3783.2617,423.75928
15045,1127.3347,2545.6497,4500.0,453.11398
15046,1157.1139,2378.5396,4463.09,445.3793
15047,1078.2805,2203.1973,3975.3716,416.43472
15048,1241.7991,2507.0867,4176.989,565.18964
15049,1288.1206,2358.2803,4132.294,465.9205
15050,1366.5894,2422.758,4294.1543,387.7868
15051,1071.4286,2246.1978,4500.0,524.72296
15052,1491.8168,2623.2922,4500.0,448.08246
15053,1071.4286,2136.9993,3750.945,352.80542
15054,1850.436,2655.5107,4500.0,375.6206
15055,1071.4286,2367.2053,4500.0,534.2866
15056,1071.4286,2525.9246,4500.0,465.58673
15057,1071.4286,2079.8638,4500.0,498.39532
15058,1071.4286,2176.8762,3751.8845,503.28784
15059,2358.3965,3152.5938,4206.1943,227.89706
15060,1071.4286,2062.0703,4500.0,522.145
15061,1252.3531,2508.076,4292.1167,429.77475
15062,1769.993,1897.0867,3206.7063,251.51361
15063,1274.8439,2516.4866,4500.0,546.4032
15064,1071.4286,2135.5234,4500.0,626.83704
15065,1071.4286,2684.0754,4500.0,562.1526
15066,1349.4995,2903.4885,4500.0,539.59973
15067,1232.2021,2530.149,4500.0,500.2946
15068,1196.2168,2911.6152,4500.0,493.44168
15069,1524.158,2607.6963,4006.524,412.8369
15070,1071.4286,2271.0513,4500.0,737.41156
15071,1071.4286,2422.571,4500.0,521.7154
15072,1071.4286,2731.012,4500.0,475.7449
15073,1071.4286,2245.4275,4500.0,716.57227
15074,1530.4222,2625.9514,4276.735,476.34897
15075,2111.5232,3064.575,4500.0,375.14163
15076,1071.4286,1970.1848,4500.0,461.42947
15077,1501.8411,2312.102,3528.0762,339.70898
15078,1071.4286,2570.2195,4500.0,642.24243
15079,1308.8103,2654.533,4500.0,467.3108
15080,1071.4286,2684.192,4500.0,775.40784
15081,1534.9822,2452.534,4500.0,422.68747
15082,1071.4286,2549.7102,4500.0,687.9086
15083,1516.4338,2693.629,4500.0,474.35638
15084,1906.3779,2865.9475,4147.9673,342.64307
15085,1071.4286,1822.6338,4244.8154,423.87677
15086,1071.4286,2408.9111,4500.0,611.76294
15087,2244.4233,2772.011,3921.0232,229.68137
15088,1071.4286,2781.8533,4500.0,550.0929
15089,1071.4286,2399.5474,4500.0,683.1422
15090,1071.4286,2522.9412,4500.0,561.1221
15091,1071.4286,2131.734,4500.0,485.71646
15092,1071.4286,2976.5017,4500.0,585.6269
15093,1737.084,2394.3853,4261.933,558.3787
15094,1096.9093,2429.651,4500.0,479.14243
15095,1122.4929,2500.387,4500.0,623.1048
15096,1847.4707,2551.8772,3679.6572,272.20737
15097,1071.4286,2362.5417,4500.0,511.2166
15098,1071.4286,2539.544,4500.0,651.43365
15099,1071.4286,2158.4673,4196.8516,434.06628
15100,1071.4286,2152.3354,4274.9844,376.0452
15101,1696.5963,3207.9668,4500.0,610.3374
15102,1071.4286,2377.4963,4500.0,627.26843
15103,1413.6486,2148.9272,3713.0454,344.63574
15104,1106.3125,2381.5713,4500.0,395.9894
15105,1071.4286,2307.3618,4500.0,536.32666
15106,1204.7781,2402.266,4310.2134,520.86475
15107,1071.4286,2414.3987,4378.136,478.6772
15108,1276.2478,2325.2888,4390.6553,370.33585
15109,1071.4286,2453.4714,4500.0,611.5708
15110,1232.8219,2463.0464,4496.7075,520.7648
15111,1103.8354,2137.333,4120.5005,367.01312
15112,1071.4286,2466.3816,4500.0,573.60645
15113,1851.0211,2686.4648,3920.6653,292.15045
15114,1341.1602,2452.468,4500.0,508.11322
15115,1444.2334,2237.3853,3505.4146,327.71515
15116,1071.4286,2443.739,4500.0,679.01056
15117,1071.4286,1958.7616,3735.7808,360.56198
15118,1071.4286,2119.8853,4500.0,465.16867
15119,1722.3838,2791.66,4304.884,336.96783
15120,1390.3271,2843.305,4500.0,510.0829
15121,1417.2904,2514.0657,4500.0,417.22507
15122,1071.4286,2747.2017,4500.0,552.22125
15123,1992.6923,2711.6606,3934.261,269.71057
15124,1071.4286,2001.8698,4215.3545,443.01617
15125,1538.8644,2062.084,3548.289,283.73083
15126,1604.1652,2567.4575,4500.0,408.19937
15127,1071.4286,1921.7039,4500.0,534.2462
15128,1071.4286,2270.5815,4500.0,638.79333
15129,1071.4286,2281.8623,4500.0,405.87747
15130,1161.2965,2661.2708,4500.0,600.0672
15131,2230.0308,2828.7344,3963.9048,269.7426
15132,1071.4286,2602.575,4500.0,518.67975
15133,1284.0187,2436.8767,4161.0693,417.28235
15134,1071.4286,1837.2765,4500.0,545.21606
15135,1071.4286,2482.559,4500.0,562.7168
15136,1071.4286,2611.3052,4500.0,588.9508
15137,1248.9235,2573.5303,3840.7266,384.91388
15138,1071.4286,2163.8303,4500.0,597.8053
15139,1315.3093,2520.7854,4500.0,532.1132
15140,1071.4286,1964.7386,3982.0579,403.774
15141,1438.5215,2812.43,4500.0,585.3178
15142,1386.901,2762.3005,4500.0,614.9059
15143,1697.6665,2759.4897,4500.0,455.1504
15144,1071.4286,2384.289,4500.0,612.6697
15145,1889.3125,2716.311,4500.0,357.45334
15146,1071.4286,2166.288,3851.285,338.3946
15147,1071.4286,2709.9187,4500.0,575.11816
15148,1071.4286,2294.019,4500.0,601.8521
15149,1303.2916,2519.5862,4500.0,446.38766
15150,1071.4286,2312.1023,4426.351,557.41766
15151,1071.4286,2375.9766,3940.907,486.91663
15152,1604.1488,2494.4001,4009.527,299.54623
15153,1429.1611,2396.4841,4500.0,536.8216
15154,1825.3254,2942.5967,4500.0,364.83722
15155,1154.0009,2640.677,4500.0,498.97552
15156,1112.7656,2562.977,4458.4336,508.6574
15157,1623.8347,2725.2627,4500.0,438.63855
15158,1402.4299,2375.936,4453.9126,374.0366
15159,1071.4286,2251.8965,4500.0,480.16245
15160,1138.3076,2324.702,4269.391,552.69806
15161,1534.6326,2903.2961,4500.0,455.46027
15162,1839.7185,2459.4285,3940.4407,258.9925
15163,1292.9376,2333.2585,4386.0283,399.3764
15164,1695.1027,2810.0798,4500.0,354.557
15165,1412.1598,2760.5583,4042.7935,486.34448
15166,1154.9297,2631.3894,4500.0,581.5221
15167,1870.3993,2978.2893,4142.553,311.33566
15168,1071.4286,2165.9375,4500.0,543.6817
15169,1398.9464,2496.3774,3824.3594,344.41458
15170,1204.4777,2319.5764,3751.647,370.64703
15171,1128.0886,2594.891,4428.053,472.39786
15172,1071.4286,2461.2468,4500.0,515.9656
15173,1071.4286,2465.127,4500.0,566.08307
15174,1071.4286,2499.2754,4305.7954,519.97656
15175,1071.4286,2575.684,4500.0,513.60706
15176,1071.4286,2616.587,4500.0,690.04346
15177,1071.4286,1865.2584,4442.118,524.40594
15178,1226.6052,2800.1306,4500.0,608.6872
15179,1071.4286,2250.9211,4074.091,483.23703
15180,1071.4286,2231.4807,4500.0,456.3788
15181,1187.0632,2705.9844,4500.0,524.0638
15182,1071.4286,2392.8562,3863.14,473.78354
15183,1374.2845,2893.4976,4500.0,458.7959
15184,1071.4286,2355.6235,4500.0,556.17175
15185,1071.4286,2275.38,4500.0,569.74725
15186,1071.4286,2413.1487,4500.0,781.6663
15187,1682.3685,2843.277,4500.0,405.15225
15188,1168.271,2409.163,4226.891,419.77722
15189,1656.8505,2482.6775,3825.0369,328.9232
15190,1195.9404,2537.7012,4500.0,660.787
15191,1310.1893,2645.2708,4500.0,483.9878
15192,1071.4286,2018.2914,4050.827,457.71124
15193,1409.215,2746.5344,4500.0,461.79895
15194,1071.4286,2161.1401,4500.0,594.2625
15195,1261.9286,2789.2493,4500.0,414.99408
15196,1331.0818,2788.3,4500.0,502.94705
15197,1403.154,2561.6526,4500.0,489.8084
15198,1158.6814,2175.5933,4295.7544,443.05222
15199,1687.0386,2917.1633,4500.0,586.3345
15200,1071.4286,2488.483,4500.0,519.2147
15201,1408.4009,2737.4163,4224.5127,468.53455
15202,1315.0983,2478.1025,4500.0,528.35706
15203,1204.0221,2758.4697,4500.0,533.7786
15204,1563.7661,2792.5227,4500.0,461.02554
15205,1457.5826,2310.298,3638.398,358.23438
15206,1260.9366,2392.9917,4336.602,386.5172
15207,1188.7714,2504.4468,4500.0,413.24222
15208,1859.33,2869.1985,4500.0,439.55066
15209,1689.4624,2569.3552,4299.571,356.02963
15210,1330.596,2708.4148,4500.0,591.0006
15211,1071.4286,2431.8433,4500.0,552.3396
15212,1071.4286,2569.2021,4265.101,544.0773
15213,1572.4933,2703.7866,4399.224,410.25833
15214,1310.7979,2955.4404,4500.0,457.10983
15215,1273.6237,2609.1155,4500.0,436.25604
15216,1350.4778,2315.123,4408.734,425.5042
15217,1071.4286,2352.1858,3866.0688,448.547
15218,1304.5037,2403.286,3721.7805,461.2566
15219,1598.1573,2520.2668,4394.87,512.2232
15220,1071.4286,2410.074,4500.0,516.9401
15221,1313.7517,2809.4724,4500.0,460.27374
15222,1134.7501,2270.3318,4500.0,421.58078
15223,1071.4286,1898.6821,4500.0,519.08014
15224,1071.4286,2298.3804,4500.0,468.1723
15225,1525.4833,2887.3386,4500.0,558.8684
15226,1883.9303,2388.3364,3693.6877,237.13152
15227,1785.7333,2537.6802,3812.0908,288.07657
15228,1071.4286,2392.4229,4500.0,638.5844
15229,1071.4286,2189.169,4500.0,532.7449
15230,1235.3805,2408.497,4500.0,540.51025
15231,1661.838,2903.2778,4500.0,376.80334
15232,1071.4286,2473.0579,4500.0,461.12167
15233,1071.4286,2563.9934,4185.306,493.84152
15234,1357.0958,2427.366,3989.4546,459.31137
15235,1071.4286,2611.314,4500.0,472.6185
15236,1291.09,2492.0828,4245.127,362.02484
15237,1071.4286,2429.1965,4500.0,554.84735
15238,1188.3303,2576.8313,4500.0,523.4302
15239,1071.4286,2284.842,4500.0,508.64648
15240,1634.6736,2830.4358,4500.0,538.4611
15241,1071.4286,2824.551,4500.0,633.6287
15242,1592.3726,2242.211,3557.3953,287.41473
15243,1496.725,2725.1848,4500.0,402.85162
15244,2947.6348,3157.8916,3935.245,140.35443
15245,1076.4725,2460.3823,4148.491,489.583
15246,1160.6571,2597.8818,4500.0,563.91034
15247,1071.4286,2608.2954,4500.0,481.27164
15248,1071.4286,2408.7598,4188.0728,413.835
15249,1121.8555,2628.4648,4500.0,500.0841
15250,1389.8732,2448.3325,4500.0,406.4291
15251,1264.5211,2582.8687,4500.0,434.96445
15252,1071.4286,2752.6367,4500.0,603.91675
15253,1360.89,2371.6472,4500.0,467.69254
15254,1410.703,2239.8481,3736.1475,339.9549
15255,1434.5221,3021.7068,4500.0,443.77936
15256,2013.9154,2732.4038,3853.5654,245.39241
15257,1071.4286,2284.2112,4500.0,417.1697
15258,1332.1975,2543.7273,3990.7637,430.58218
15259,1250.2285,2632.3806,3962.431,453.95102
15260,1071.4286,2378.4521,3809.0977,452.81665
15261,1145.4637,2358.8174,4323.4775,371.3501
15262,1102.0767,2441.9858,4085.493,441.31104
15263,1941.6046,2963.9119,4149.8984,343.91855
15264,1071.4286,2299.5657,4500.0,529.3911
15265,1142.032,2504.5696,4376.8896,469.36136
15266,1071.4286,2254.1775,4380.683,584.21173
15267,1415.1213,2384.428,4500.0,526.33276
15268,1897.1023,3155.8137,4500.0,511.79108
15269,1090.2736,2678.8796,4378.284,496.0176
15270,1265.8992,2507.5369,4299.4014,546.04224
15271,1134.1012,2212.8518,4313.584,423.39886
15272,1071.4286,2422.4119,4500.0,677.31476
15273,1478.8453,2195.508,3577.3796,291.01724
15274,1599.1564,1979.3009,3368.6619,258.8156
15275,1081.7925,2441.0332,4500.0,541.12836
15276,1071.4286,2413.1953,4500.0,573.017
15277,1071.4286,2798.9968,4500.0,472.1919
15278,1494.1383,2472.6714,4296.993,391.65063
15279,1205.852,2473.4026,4345.487,441.10883
15280,1121.4468,2373.9607,4500.0,472.24948
15281,1332.4896,2472.8057,4230.554,394.32593
15282,1071.4286,1974.4197,4500.0,658.5698
15283,1071.4286,2659.4614,4191.4526,439.41098
15284,1519.5167,2867.1404,4500.0,471.04276
15285,1504.9644,3068.5881,4500.0,520.4751
15286,1299.1068,2539.8433,4500.0,423.377
15287,1758.1274,2923.8855,4500.0,469.9503
15288,1071.4286,2132.979,4131.0586,477.18668
15289,1745.8334,2764.993,4344.5737,316.01486
15290,1123.276,2377.907,4500.0,529.95154
15291,1160.9541,2247.4001,4300.585,428.92374
15292,1071.4286,2097.5122,4500.0,507.51355
15293,1224.1821,2842.5361,4299.7925,420.17972
15294,1121.8162,2549.6355,4065.8347,483.7482
15295,1071.4286,2194.316,4194.764,489.93646
15296,1084.6682,2086.2114,4500.0,437.67535
15297,1268.8441,2463.465,4086.345,439.31818
15298,1435.8453,2691.1826,4500.0,397.0312
15299,1098.7946,2624.069,4500.0,539.4186
15300,1071.4286,2924.1543,4500.0,746.7079
15301,1071.4286,2189.2632,3761.1523,366.55212
15302,1071.4286,2321.3938,4500.0,489.77805
15303,1476.3506,2636.4434,4453.7188,462.61676
15304,1071.4286,2595.2144,4500.0,606.17145
15305,1275.677,2950.621,4500.0,416.40878
15306,1101.5596,2457.729,4353.4263,427.60165
15307,1271.5685,2536.413,4500.0,470.86157
15308,1071.4286,2185.5845,4005.768,436.49588
15309,1071.4286,2637.9766,4500.0,613.3431
15310,1367.6243,2730.671,4500.0,459.62042
15311,1631.2664,2419.1606,3880.863,334.65045
15312,1071.4286,2446.3264,4500.0,535.4991
15313,1071.4286,1975.337,4500.0,571.89746
15314,1071.4286,2663.5393,4500.0,567.23785
15315,1071.4286,2302.5056,3833.9185,486.01413
15316,1071.4286,2154.7612,4500.0,625.38165
15317,1071.4286,2266.1318,4500.0,582.1195
15318,1424.6586,3035.901,4500.0,535.5173
15319,1851.2722,2654.8013,4116.407,360.74478
15320,1335.7916,2449.2634,4162.5845,382.16412
15321,1071.4286,2714.18,4500.0,450.66385
15322,1492.4244,2900.4817,4500.0,481.45148
15323,1240.1094,2491.0354,4476.5054,435.93085
15324,1071.4286,2230.328,4263.6323,477.1973
15325,1071.4286,2653.3782,4500.0,531.72833
15326,1071.4286,2124.3647,4500.0,687.3226
15327,1545.32,3027.6064,4500.0,536.6973
15328,1677.343,2939.796,4500.0,521.4267
15329,1192.4403,2438.286,4209.0737,406.7979
15330,1574.8135,2870.0833,4500.0,464.94537
15331,1240.57,2520.6755,4500.0,375.85385
15332,1071.4286,2099.74,3647.6992,418.8431
15333,2115.2356,2587.8845,3793.5417,244.11482
15334,1088.7264,2365.0447,4500.0,580.9822
15335,1275.0172,2651.9414,4500.0,566.5563
15336,1497.5334,2413.8528,4500.0,538.80853
15337,1555.0804,2606.645,4500.0,633.1196
15338,1544.7716,2705.067,4500.0,568.45294
15339,1455.0734,2664.7412,4500.0,476.85574
15340,1338.8118,2528.2458,4500.0,478.62997
15341,1071.4286,2350.3188,4500.0,595.4841
15342,3095.2974,3175.9424,3843.392,128.19325
15343,1071.4286,2294.2197,4500.0,623.6261
15344,1858.7256,3151.5952,4500.0,333.60175
15345,1375.2644,2491.1538,4500.0,463.25854
15346,1205.4629,2548.2583,4468.0293,414.33133
15347,1071.4286,2476.752,4500.0,558.5951
15348,1071.4286,1937.9606,4500.0,558.01776
15349,1503.8085,2305.1174,4172.27,439.52307
15350,1417.7269,2574.0757,4096.3765,361.76984
15351,1984.7518,3068.3633,4204.465,299.28146
15352,1071.4286,2891.4507,4500.0,656.6184
15353,1253.7839,2710.5894,4500.0,407.99554
15354,1071.4286,2534.1938,4500.0,512.98566
15355,1071.4286,2502.565,4500.0,485.81253
15356,1511.0317,3004.43,4500.0,514.5905
15357,1259.6648,1894.1863,3355.5552,295.70172
15358,1107.8258,2487.325,4500.0,621.0376
15359,1071.4286,2233.3696,4456.3223,488.65228
15360,1975.0425,2802.409,4500.0,372.30508
15361,1386.9072,2667.5596,4113.0405,411.05698
15362,1077.439,2440.6418,4400.756,559.70605
15363,1346.2646,2870.6873,4500.0,488.95462
15364,1071.4286,2299.847,4500.0,592.9258
15365,1202.8131,2528.0562,4500.0,460.64532
15366,1409.4613,2661.3262,4415.283,343.78943
15367,1071.4286,2251.4338,3894.4275,614.5823
15368,1071.4286,2440.0142,4500.0,540.57336
15369,1071.4286,2425.1196,4500.0,527.6499
15370,1113.4885,2755.944,4500.0,547.3002
15371,1152.456,2639.012,4500.0,480.20178
15372,1071.4286,2604.2166,4500.0,730.61865
15373,1071.4286,2224.5923,4500.0,537.5209
15374,2154.5354,2628.777,3435.5095,339.95242
15375,1496.1049,2755.911,4269.769,499.2158
15376,1071.4286,2584.023,4500.0,618.1997
15377,1071.4286,2364.7102,4346.4624,648.81824
15378,1120.7645,2522.682,4500.0,533.34906
15379,1972.9415,2773.4043,4055.802,270.5061
15380,1517.9552,2814.1794,4500.0,530.20825
15381,1668.957,3012.4475,4500.0,419.26514
15382,1244.0144,2625.723,4500.0,453.16376
15383,1195.9817,1988.0928,4039.6687,370.95132
15384,1742.2264,2052.1968,3291.6829,235.64182
15385,1071.4286,2193.149,4500.0,568.0262
15386,1071.4286,2020.7339,3666.4573,374.621
15387,1585.4789,2176.5852,4500.0,396.8438
15388,1193.6974,2880.971,4500.0,583.29987
15389,1071.4286,2454.6697,4500.0,489.2397
15390,1071.4286,2571.4858,4500.0,662.46246
15391,1071.4286,2193.9238,4500.0,565.75116
15392,1071.4286,2240.7769,4500.0,603.3645
15393,1071.4286,2251.0762,4500.0,565.15533
15394,2286.6135,2975.2979,4476.3784,278.99326
15395,1218.289,2672.1753,4500.0,576.64996
15396,1214.0819,2995.0342,4500.0,641.1662
15397,1116.747,2585.3462,4500.0,514.43536
15398,1102.729,2763.269,4500.0,460.44595
15399,1125.8513,2349.073,4219.0166,445.75775
15400,1097.7314,2564.4487,4500.0,781.81134
15401,1857.3561,2605.3125,4214.77,346.85263
15402,1371.0652,2446.5972,4206.743,412.5053
15403,1071.4286,2165.9756,3640.4385,331.58
15404,1071.4286,2890.9458,4500.0,526.956
15405,1071.4286,2105.9868,3944.8398,400.00522
15406,1071.4286,2352.1292,4500.0,568.66675
15407,1275.268,2604.5593,4182.8374,428.35983
15408,1403.2023,2411.1077,4294.787,373.5544
15409,1220.1948,2122.1736,3510.1877,376.14877
15410,1071.4286,2463.5854,4500.0,739.63055
15411,1158.0436,2802.6665,4500.0,621.49304
15412,1233.3282,2259.779,4275.7007,421.01215
15413,1227.0375,2659.6626,4500.0,652.1879
15414,1582.6172,2785.7625,4500.0,488.0227
15415,1301.6046,3114.8984,4500.0,516.3339
15416,1164.855,2547.148,4361.564,458.57703
15417,1488.6902,2388.7046,4114.7695,351.00677
15418,1071.4286,2245.1506,4500.0,520.14014
15419,1071.4286,2747.3127,4500.0,518.6057
15420,1100.1694,2324.4653,4378.003,594.4697
15421,1626.5765,2537.8665,3849.7622,362.9465
15422,1071.4286,2551.1997,4358.97,612.31067
15423,1356.5098,2591.988,4500.0,508.5916
15424,1157.9956,2561.7068,4058.3381,381.64282
15425,1071.4286,2600.028,4500.0,508.874
15426,1963.5626,3211.6956,4500.0,402.7577
15427,1152.5214,2607.422,4500.0,480.61035
15428,1294.0188,2869.7285,4500.0,502.2132
15429,1400.3126,2263.864,4500.0,420.28506
15430,1509.6854,2100.0715,3235.686,263.02197
15431,1071.4286,2228.6482,4500.0,677.2722
15432,1091.3689,2762.6445,4500.0,526.7387
15433,1104.5128,2246.0056,4500.0,542.2932
15434,1291.5493,3052.8813,4500.0,612.212
15435,1101.2665,2251.1,4500.0,527.8587
15436,1143.8629,2162.7085,3947.2307,401.7353
15437,1071.4286,2315.0283,4408.845,518.5266
15438,1369.8813,2561.5693,4247.609,425.76382
15439,1071.4286,2585.3738,4500.0,515.75085
15440,1071.4286,2798.6606,4500.0,454.34903
15441,1071.4286,2354.1404,4500.0,663.457
15442,1639.6115,2426.9736,4500.0,684.17285
15443,1071.4286,2406.3123,4500.0,626.6053
15444,1189.4625,2200.7393,4500.0,493.5824
15445,1071.4286,2382.7224,4500.0,485.98987
15446,1094.0482,2557.7778,4500.0,598.8679
15447,1071.4286,2469.4805,4500.0,565.0466
15448,1071.4286,2077.2456,4190.364,457.12335
15449,1876.9985,2942.4055,4426.276,347.61
15450,1340.7216,2441.7966,4080.6782,348.05167
15451,1273.1978,2471.0583,4500.0,428.02255
15452,1071.4286,2294.9119,4077.8162,408.38412
15453,1071.4286,2298.5432,4285.8027,549.1251
15454,1071.4286,2574.4856,4500.0,851.24756
15455,1190.1534,2640.6743,4500.0,528.3477
15456,1132.9044,2217.694,3720.017,384.686
15457,1308.3821,2304.9385,4207.5747,478.74167
15458,1135.7261,2363.8848,4139.9595,414.09833
15459,1867.0095,2909.8794,4500.0,370.57364
15460,1071.4286,1864.9431,4089.6257,481.30542
15461,1199.1785,2415.36,4500.0,559.2388
15462,1169.7413,2362.3665,4500.0,459.659
15463,1075.9148,2570.277,4500.0,513.95294
15464,1071.4286,2806.4048,4500.0,637.1072
15465,1498.3724,2693.2407,4500.0,410.53967
15466,1159.7356,2769.6711,4500.0,509.28757
15467,1101.891,2574.296,4500.0,546.5788
15468,1339.684,2689.4976,4500.0,457.27066
15469,1071.4286,2454.2905,4500.0,508.12036
15470,1291.5242,2085.4968,4010.1611,373.5452
15471,1150.398,2661.3613,4500.0,538.97455
15472,1071.4286,2404.5522,4500.0,694.5718
15473,1071.4286,2462.9731,4500.0,569.19745
15474,1071.4286,2452.8809,4060.297,461.51025
15475,1318.9718,2959.922,4500.0,500.741
15476,1071.4286,2023.9255,4008.3513,393.06833
15477,1071.4286,2180.4744,4500.0,594.41644
15478,1757.1328,3118.134,4500.0,372.84634
15479,1186.4967,2618.3682,4500.0,535.7157
15480,1071.4286,2239.6484,4500.0,479.51413
15481,1159.5906,2783.512,4500.0,586.73706
15482,1071.4286,2176.0854,3726.4453,371.50323
15483,1494.4745,2715.6924,4500.0,432.10123
15484,1071.4286,2395.7578,4500.0,537.6533
15485,1975.0825,3211.1296,4500.0,345.86536
15486,1071.4286,2488.3003,4500.0,549.46045
15487,1071.4286,2582.2773,4498.476,537.9712
15488,1527.7102,2537.6409,4500.0,534.83405
15489,2288.6624,2387.8623,3439.403,203.5713
15490,1232.9614,2703.6519,4500.0,667.745
15491,1575.6304,3028.372,4500.0,509.66718
15492,1108.8046,2359.216,4061.3433,346.9257
15493,1071.4286,2346.9148,4500.0,536.5101
15494,1071.4286,1882.8307,4500.0,610.3808
15495,1325.4641,2655.2466,4412.223,460.7094
15496,1523.1951,2537.0117,4366.622,364.03046
15497,1363.0121,2605.6807,4157.2856,406.68588
15498,1071.4286,2038.4237,4500.0,457.24066
15499,1308.5718,2874.1472,4500.0,495.41345
15500,1502.9231,2784.689,4500.0,542.46783
15501,1071.4286,2038.4812,4226.324,400.30466
15502,1293.0952,2351.0554,4443.6333,482.81644
15503,1071.4286,2430.0046,4500.0,620.7589
15504,1464.2703,2594.0366,4500.0,608.4501
15505,1929.2697,2963.2378,4500.0,458.93723
15506,1995.9551,2578.8662,3873.5798,281.3394
15507,1071.4286,2366.7654,4329.9917,536.2158
15508,1592.2599,2184.3584,3581.2554,278.60046
15509,1098.7029,2284.2903,4074.9653,379.25027
15510,1455.669,2308.7837,4055.0325,339.62766
15511,2098.148,2717.8564,3877.9998,247.09851
15512,1071.4286,2306.8848,4480.503,630.31195
15513,1071.4286,2266.767,4500.0,624.8435
15514,1936.7461,2115.4395,3369.3318,233.64394
15515,1127.4143,2693.472,4500.0,491.08258
15516,1569.2139,2015.0062,3489.269,269.51968
